run,env,epoch,fold,in_development,in_heldout,in_heldout_dataset,in_heldout_method,in_calibration_fit,sr_development,sr_heldout,sr_heldout_method,method,vis,veracity,influence,sobriety,m_emp,probe_r2,straightness,d_tol_grade,sigma_roll,tr_sigma_z,sr_heldout_dataset,in_cube_reference
visreg_dmc_lambd4p5_seed1_104645,dmc,7,heldout,0,0,0,0,1,78.0,nan,nan,,0.0475280603147869,0.33797731779404017,1.0,0.140625,185.72654146892887,0.5533898314147313,-0.025997255043416073,1.7971728933585172,2.0556867541545487,181.69982202966008,nan,0
visreg_dmc_lambd4p5_seed1_104645,dmc,8,heldout,0,1,0,0,1,82.0,80.66666666666667,nan,,0.09670834543782553,0.5157778423350695,1.0,0.1875,220.8083373558038,0.5518932972080334,-0.02780234946944744,1.7971265698055,1.2845280826529308,178.0843312514416,nan,0
visreg_dmc_lambd4p5_seed1_104645,dmc,9,heldout,0,1,0,0,1,74.0,84.0,nan,,0.13018492073446494,0.5951310662146969,1.0,0.21875,235.7870960133292,0.5517729109977507,-0.02844641524768925,1.7727128834061194,1.0641081746939807,174.94311511938588,nan,0
visreg_dmc_lambd4p5_seed1_104645,dmc,10,heldout,0,1,0,0,1,74.0,82.66666666666667,nan,,0.14665792474424216,0.67043622740225,1.0,0.21875,247.67305105469697,0.5514018748664047,-0.028890785137875023,1.7808512972980728,0.9132637085201134,175.5491399665154,nan,0
visreg_dmc_lambd4p5_seed42_104647,dmc,1,dev,1,0,0,0,1,32.0,nan,nan,,0.0007080431474993725,0.053845359822245316,0.4207861326356928,0.03125,34.50446287612681,0.42061029541071904,0.03436527450786228,1.593469949767663,11.797109534794034,184.36380927714748,nan,0
visreg_dmc_lambd4p5_seed42_104647,dmc,2,dev,1,0,0,0,1,54.0,nan,nan,,0.0037857441814577713,0.07987629555349789,0.7583214329557353,0.0625,62.182357502370294,0.45052501548769325,0.01265028042720983,1.6413390429201917,8.183952233809228,169.1364122899014,nan,0
visreg_dmc_lambd4p5_seed42_104647,dmc,3,dev,1,0,0,0,1,64.0,nan,nan,,0.010782386954486368,0.09047706918854022,0.8474495511848331,0.140625,69.49086319715632,0.47146366433385445,-0.0008783750653331362,1.720636625347825,7.5705381789944886,180.92837829249862,nan,0
visreg_dmc_lambd4p5_seed42_104647,dmc,4,dev,1,0,0,0,1,44.0,57.333333333333336,nan,,0.01570054640429677,0.09493224177487297,0.9622508846007035,0.171875,78.90457253725769,0.5249484848516784,-0.004093122624810882,1.7296900759286125,7.2516372668604525,184.8680467846849,nan,0
visreg_dmc_lambd4p5_seed42_104647,dmc,5,dev,1,0,0,0,1,57.99999999999999,nan,nan,,0.016822048013890253,0.10766110728889762,1.0,0.15625,91.64834489116033,0.5444333309087612,-0.009512964790147132,1.7402150684794335,6.428798903023763,180.40532812594154,nan,0
visreg_dmc_lambd4p5_seed42_104647,dmc,6,dev,1,0,0,0,1,70.0,74.66666666666667,nan,,0.05146099992507139,0.2744586662670474,1.0,0.1875,163.00571717189416,0.5520617057066584,-0.02281253348654387,1.8035151989967275,2.5686513544301484,179.79519399308606,nan,0
visreg_dmc_lambd4p5_seed42_104647,dmc,7,dev,1,0,0,0,1,64.0,nan,nan,,0.0815642712829845,0.3070654918888828,1.0,0.265625,177.92983803095535,0.5498376666693702,-0.026894179173722634,1.8041018472598809,2.2843911740680456,182.42136329631433,nan,0
visreg_dmc_lambd4p5_seed42_104647,dmc,8,dev,1,0,0,0,1,72.0,76.0,nan,,0.1124629105158362,0.423389780765501,1.0,0.265625,206.2469526891386,0.5493642054550316,-0.029383884598962885,1.7622086197500682,1.578070081125546,171.04035128928444,nan,0
visreg_dmc_lambd4p5_seed42_104647,dmc,9,dev,1,0,0,0,1,70.0,79.33333333333333,nan,,0.18886648695341368,0.5755931030961179,1.0,0.328125,234.24716265881267,0.5490463163411494,-0.03066286046914572,1.7803088158794684,1.1143657747792342,175.65633631327472,nan,0
visreg_dmc_lambd4p5_seed42_104647,dmc,10,dev,1,0,0,0,1,76.0,77.33333333333333,nan,,0.16090442196278,0.6865255337078613,1.0,0.234375,252.2185020663355,0.5486359117201776,-0.030812983987488284,1.7813293316918808,0.8836324257880463,175.1945597222441,nan,0
visreg_dmc_lambd4p5_seed7_104649,dmc,1,dev,1,0,0,0,1,40.0,nan,nan,,0.0031565351102007745,0.059710310605265535,0.48332941641796656,0.109375,39.63301214627326,0.42850505517344023,0.027319260562381036,1.5748686279186912,10.512332538400434,176.17427059158234,nan,0
visreg_dmc_lambd4p5_seed7_104649,dmc,2,dev,1,0,0,0,1,57.99999999999999,nan,nan,,0.007505165646375505,0.09726688343398568,0.8230458034808753,0.09375,67.48975588543178,0.45327913568125616,0.010207251966524326,1.647240809952531,6.739414864857987,177.5056989710768,nan,0
visreg_dmc_lambd4p5_seed7_104649,dmc,3,dev,1,0,0,0,1,52.0,nan,nan,,0.014940875401550075,0.11017386360419838,0.9643505419704707,0.140625,79.0767444415786,0.47916489619532326,-4.048138427256407e-05,1.740814307868861,6.2834297857786705,184.2660004783391,nan,0
visreg_dmc_lambd4p5_seed7_104649,dmc,4,dev,1,0,0,0,1,57.99999999999999,nan,nan,,0.01371892470692935,0.12543016874906834,1.0,0.109375,99.60207709078276,0.528921242479844,-0.007524075702186201,1.7502604727158102,5.54383202684069,180.12434737585912,nan,0
visreg_dmc_lambd4p5_seed7_104649,dmc,5,dev,1,0,0,0,1,64.0,nan,nan,,0.02904852553882882,0.15492546954042039,1.0,0.1875,113.54627950412704,0.5478036400196009,-0.01338839683444263,1.7750031280163043,4.5418162412965914,182.2436781857665,nan,0
visreg_dmc_lambd4p5_seed7_104649,dmc,6,dev,1,0,0,0,1,64.0,nan,nan,,0.04625583516984092,0.21145524649070135,1.0,0.21875,141.18639813833906,0.5481024908198386,-0.021660888848406046,1.8241627580327788,3.4007406156726887,187.44414382058358,nan,0
visreg_dmc_lambd4p5_seed7_104649,dmc,7,dev,1,0,0,0,1,68.0,nan,nan,,0.09526168860853024,0.40644987139639566,1.0,0.234375,197.10514595023653,0.5477284436002933,-0.026555259499310226,1.8041691002534936,1.6902511528041801,179.26065474999973,nan,0
visreg_dmc_lambd4p5_seed7_104649,dmc,8,dev,1,0,0,0,1,78.0,80.0,nan,,0.11857577514207737,0.42160275606071956,1.0,0.28125,204.62498213122322,0.5482565721318634,-0.028550208751859395,1.7700615688866146,1.592562890186628,169.04474458639544,nan,0
visreg_dmc_lambd4p5_seed7_104649,dmc,9,dev,1,0,0,0,1,70.0,nan,nan,,0.16626631913083215,0.6650652765233286,1.0,0.25,245.8964133811304,0.5481625036146268,-0.02954808207457054,1.803256229796687,0.9350837012464427,176.27558998319506,nan,0
visreg_dmc_lambd4p5_seed7_104649,dmc,10,dev,1,0,0,0,1,76.0,nan,nan,,0.15904951904859585,0.6786112812740089,1.0,0.234375,248.01442042443736,0.548168701641898,-0.02999366744602008,1.8007163679041251,0.9079778099544854,175.52245662192058,nan,0
sigreg_maze2d_lambd0p09_lr2e-5_seed729_213789,maze2d,1,heldout-dataset,0,0,1,0,0,nan,nan,nan,,0.0,0.08652091758582123,0.02425054581177924,0.0,1.9885447565658976,0.8380196689457784,-0.20903293707118514,13.39311925461766,61.633506344315904,159.53652408601297,14.5,0
sigreg_maze2d_lambd0p09_lr2e-5_seed729_213789,maze2d,2,heldout-dataset,0,0,1,0,0,nan,nan,nan,,0.0,0.17263876437239806,0.07164581365486815,0.0,5.874956719699188,0.9174567071726836,-0.19546643557538174,13.080013930543018,29.98804826466662,150.20471289080075,29.0,0
sigreg_maze2d_lambd0p09_lr2e-5_seed729_213789,maze2d,3,heldout-dataset,0,0,1,0,0,nan,nan,nan,,0.0,0.20907964037938478,0.10262186681048321,0.0,8.414993078459624,0.9222480110428699,-0.22787583424373553,15.952684818187466,30.08627344402871,189.33236063046175,23.5,0
sigreg_maze2d_lambd0p09_lr2e-5_seed729_213789,maze2d,4,heldout-dataset,0,0,1,0,0,nan,nan,nan,,0.0006555639032602214,0.2683293568959108,0.15636041577414728,0.015625,12.821554093480078,0.9275292220590309,-0.2041824702322718,12.652705582915754,18.449338084587705,122.21386066956522,40.5,0
sigreg_maze2d_lambd0p09_lr2e-5_seed729_213789,maze2d,5,heldout-dataset,0,0,1,0,0,nan,nan,nan,,0.0,0.2627935512786253,0.11936733390791383,0.0,9.788121380448935,0.9305017083400395,-0.21160838756237554,17.0421495564946,25.39397206759529,194.23404946589488,24.0,0
sigreg_maze2d_lambd0p09_lr2e-5_seed729_213789,maze2d,6,heldout-dataset,0,0,1,0,0,nan,nan,nan,,0.0,0.2880750763507716,0.24768052005058408,0.0,20.309802644147894,0.9264252619598746,-0.20024469522635993,12.910135140094372,17.480518223750607,138.7190922842063,35.0,0
sigreg_maze2d_lambd0p09_lr2e-5_seed729_213789,maze2d,7,heldout-dataset,0,0,1,0,0,nan,nan,nan,,0.008836209880114517,0.5217520330424118,0.36129386919025813,0.046875,29.626097273601168,0.9277089334593986,-0.21065481335018393,15.339242529805773,10.815638547105745,154.89248873981086,52.5,0
sigreg_maze2d_lambd0p09_lr2e-5_seed729_213789,maze2d,8,heldout-dataset,0,0,1,0,0,nan,nan,nan,,0.005578763853992417,0.7134675256417762,0.5004304664523453,0.015625,41.035298249092314,0.9375712806949146,-0.19413278852145388,15.885811248729201,7.452813972583551,169.9099878497954,51.5,0
sigreg_maze2d_lambd0p09_lr2e-5_seed729_213789,maze2d,9,heldout-dataset,0,0,1,0,0,nan,nan,nan,,0.12625808597707847,0.955761687639121,0.7685937925015929,0.171875,63.02469098513062,0.9333114334915047,-0.19804482170679616,16.862047471756902,4.190732665559665,176.76047349013623,60.5,0
sigreg_maze2d_lambd0p09_lr2e-5_seed729_213789,maze2d,10,heldout-dataset,0,0,1,0,0,nan,nan,nan,,0.1114667847016765,0.9710540952500664,0.816280673846288,0.140625,66.93501525539561,0.9340089293857042,-0.19777234656688877,16.88595351745755,3.8654381064266206,175.89768322466094,62.0,0
visreg_maze2d_lambd4p5_lr4e-5_seed729_213788,maze2d,1,heldout-dataset,0,0,1,0,0,nan,nan,nan,,0.0,0.08855861747137952,0.033022052743766205,0.0,2.7078083249888287,0.891494840900957,-0.21319538915134323,11.576552598212146,52.04318325002649,114.3085962393619,12.5,0
visreg_maze2d_lambd4p5_lr4e-5_seed729_213788,maze2d,2,heldout-dataset,0,0,1,0,0,nan,nan,nan,,0.0,0.1353432807267288,0.07052045580554045,0.0,5.782677376054317,0.9290872605505089,-0.1891909103313677,15.066276766366745,44.19574411114901,177.4839931708289,30.5,0
visreg_maze2d_lambd4p5_lr4e-5_seed729_213788,maze2d,3,heldout-dataset,0,0,1,0,0,nan,nan,nan,,0.00025590743915339745,0.13562222700142545,0.12076247727185084,0.015625,9.90252313629177,0.9267402674146077,-0.2043137945836811,12.920185807174178,37.82164104167636,122.83556685446021,36.0,0
visreg_maze2d_lambd4p5_lr4e-5_seed729_213788,maze2d,4,heldout-dataset,0,0,1,0,0,nan,nan,nan,,0.0,0.1460922165047775,0.05921663947115387,0.0,4.855764436634617,0.9381961053124996,-0.1869821138064669,14.29562792356653,38.81839695116609,152.34025741534666,36.5,0
visreg_maze2d_lambd4p5_lr4e-5_seed729_213788,maze2d,5,heldout-dataset,0,0,1,0,0,nan,nan,nan,,0.0009777630872782608,0.2530062829897988,0.24733313673610147,0.015625,20.28131721236032,0.9385236395510088,-0.2122611701639908,12.675481306697035,19.645457347593254,100.37976079329486,33.0,0
visreg_maze2d_lambd4p5_lr4e-5_seed729_213788,maze2d,6,heldout-dataset,0,0,1,0,0,nan,nan,nan,,0.005461532418535613,0.3933331475273655,0.2962188473762442,0.046875,24.289945484852026,0.9423096478278923,-0.19364448264978723,14.953630131736698,14.522680970593363,154.006665642898,45.5,0
visreg_maze2d_lambd4p5_lr4e-5_seed729_213788,maze2d,7,heldout-dataset,0,0,1,0,0,nan,nan,nan,,0.0015022111898131995,0.35046261935089545,0.27432744846258345,0.015625,22.49485077393184,0.9293260485278383,-0.21662706264429882,15.233424152974678,16.761947361905378,147.55547122348793,25.5,0
visreg_maze2d_lambd4p5_lr4e-5_seed729_213788,maze2d,8,heldout-dataset,0,0,1,0,0,nan,nan,nan,,0.09870121987610406,0.7985574369006342,0.6084893526726397,0.203125,49.89612691915646,0.9589583487270181,-0.18607651175825385,17.72868657907484,6.939078944395434,201.99554068448958,65.5,0
visreg_maze2d_lambd4p5_lr4e-5_seed729_213788,maze2d,9,heldout-dataset,0,0,1,0,0,nan,nan,nan,,0.2580939556064651,0.9768211852199645,0.9394425628731954,0.28125,77.03429015560202,0.9558959690396089,-0.194840359726094,17.062781104062477,3.7575365522205995,163.25957566916304,62.5,0
visreg_maze2d_lambd4p5_lr4e-5_seed729_213788,maze2d,10,heldout-dataset,0,0,1,0,0,nan,nan,nan,,0.36677580729007364,0.991921090502256,0.9860349062090761,0.375,80.85486230914424,0.9565284498712576,-0.18783668737669745,17.226587159320047,3.2518283365767826,170.63634615488178,66.0,0
dinocls_pusht_s0,pusht,1,heldout-method,0,0,0,1,0,nan,nan,46.666666666666664,DINO-CLS-WM (ours),0.16752337714457946,0.48474711434246304,0.7626796579388507,0.453125,62.53973195098576,0.8273032101017147,-0.20452471995133517,9.205701638669717,7.0739053462449,158.93797194308945,nan,0
ext_intact_full_pusht_s0,pusht,0,heldout-method,0,0,0,1,0,nan,nan,80.0,INTACT,0.10560537864769262,0.33793721167261637,1.0,0.3125,121.29796871897915,0.8322794908300786,nan,5.674411449545577,6.491466958386103,226.8117451612663,nan,0
ext_intact_full_pusht_s3072,pusht,0,heldout-method,0,0,0,1,0,nan,nan,81.33333333333333,INTACT,0.2089899744249257,0.36149617197824985,1.0,0.578125,132.41240003367386,0.7232195625392728,nan,5.862839864196604,6.23982881036661,236.63475601674332,nan,0
ext_intact_full_pusht_s42,pusht,0,heldout-method,0,0,0,1,0,nan,nan,78.88888888888889,INTACT,0.15722000003390618,0.35936000007749985,1.0,0.4375,134.10168001911745,0.7132213366254928,nan,5.795053206880893,6.2071567848851315,227.37077126588815,nan,0
ext_qantara_pusht_s11,pusht,0,heldout-method,0,0,0,1,0,nan,nan,89.77777777777777,Qantara,0.34961983533625046,0.5203644060818612,1.0,0.671875,116.19315918879678,0.7228153685286585,0.4941374531674032,3.8878330795562444,2.749960928582685,194.90551057864002,nan,0
ext_qantara_pusht_s22,pusht,0,heldout-method,0,0,0,1,0,nan,nan,90.66666666666667,Qantara,0.3863499160505605,0.5151332214007474,1.0,0.75,132.25492404845235,0.85220817123547,0.5159124043337593,3.7103768952695617,2.655974061976853,193.85775307241056,nan,0
ext_qantara_pusht_s33,pusht,0,heldout-method,0,0,0,1,0,nan,nan,89.33333333333333,Qantara,0.34699359460929835,0.4827736968477195,1.0,0.71875,136.91590840005412,0.9170271481698117,0.537262142562871,3.4526267896038627,2.6655987122686837,193.25048901950424,nan,0
sigreg_pusht_lambd0p09_179619,pusht,1,dev,1,0,0,0,1,48.0,nan,nan,,0.0597732888033292,0.2846646262313304,0.6399327373673206,0.328125,52.47448446412029,0.7568392787428174,0.41312596969818505,4.11117269966348,5.63637637591519,186.2707749100254,nan,0
sigreg_pusht_lambd0p09_179619,pusht,2,dev,1,0,0,0,1,82.0,nan,nan,,0.14387495069830536,0.36831987378766173,1.0,0.390625,85.44967412651678,0.8601763018342026,0.4655619950052199,4.283926769994346,4.46834986812661,196.95885247343597,nan,0
sigreg_pusht_lambd0p09_179619,pusht,3,dev,1,0,0,0,1,92.0,nan,nan,,0.11113933084959411,0.3743640618091591,1.0,0.296875,97.99389830455975,0.9119116536339761,0.4854972198883018,4.176090816463789,4.279847572449207,192.88586490790252,nan,0
sigreg_pusht_lambd0p09_179619,pusht,4,dev,1,0,0,0,1,88.0,nan,nan,,0.21360795869624322,0.45569697855198554,1.0,0.46875,122.11352923649713,0.9227640996200138,0.5042293264788279,4.222228167179618,3.4818544178946045,193.09391246031151,nan,0
sigreg_pusht_lambd0p09_179619,pusht,5,dev,1,0,0,0,1,92.0,nan,nan,,0.23209568594595906,0.4641913718919181,1.0,0.5,129.01277936345994,0.9253742564711276,0.5143211667751383,4.117186651636189,3.3247973963698527,190.72366675197821,nan,0
sigreg_pusht_lambd0p09_179619,pusht,6,dev,1,0,0,0,1,88.0,nan,nan,,0.26643722900665695,0.4372303245237447,1.0,0.609375,127.29625931405454,0.9224733076737559,0.521071320464486,4.11369240779777,3.5540533222849433,191.12536396679553,nan,0
sigreg_pusht_lambd0p09_179619,pusht,7,dev,1,0,0,0,1,98.0,nan,nan,,0.2693815308581408,0.46595724256543275,1.0,0.578125,136.17963576947412,0.9196168838513931,0.5255089145811255,4.088508937703077,3.2873936280733136,192.2336811409342,nan,0
sigreg_pusht_lambd0p09_179619,pusht,8,dev,1,0,0,0,1,96.0,nan,nan,,0.3894817979745316,0.5796938388458145,1.0,0.671875,165.27620451711192,0.9160577060582344,0.5277981544524514,4.078455015877002,2.5304036486220993,190.380584765665,nan,0
sigreg_pusht_lambd0p09_179619,pusht,9,dev,1,0,0,0,1,96.0,nan,nan,,0.36110311846407606,0.5502523709928778,1.0,0.65625,160.25890040809622,0.9110510059736606,0.5302848027474705,4.040157244661652,2.6726420351448184,190.63677509790466,nan,0
sigreg_pusht_lambd0p09_179619,pusht,10,dev,1,0,0,0,1,96.0,nan,nan,,0.3857526211250136,0.5610947216363834,1.0,0.6875,162.3188902451029,0.9119899839019551,0.5304854111671266,4.058258610019014,2.6214679662878124,191.3167827454554,nan,0
sigreg_pusht_lambd0p09_seed403_180833,pusht,1,dev,1,0,0,0,1,64.0,nan,nan,,0.04672703481285152,0.2945629976409295,0.6768286698086761,0.234375,55.499950924311435,0.7511865029653846,0.4128886973306815,4.285195571003901,5.668377470252,183.4295309428859,nan,0
sigreg_pusht_lambd0p09_seed403_180833,pusht,2,dev,1,0,0,0,1,86.0,nan,nan,,0.10581390311450661,0.3762272110738013,1.0,0.28125,87.284736936033,0.8503581137826292,0.45366508147706347,4.39366754465138,4.478669315291374,189.20013408854663,nan,0
sigreg_pusht_lambd0p09_seed403_180833,pusht,3,dev,1,0,0,0,1,90.0,85.33333333333333,nan,,0.1969917970635171,0.45026696471661054,1.0,0.4375,113.64287551439195,0.9183805469506491,0.47190684207035216,4.413694787032403,3.6893918041783276,195.69114855045183,nan,0
sigreg_pusht_lambd0p09_seed403_180833,pusht,4,dev,1,0,0,0,1,86.0,88.0,nan,,0.15903491220535723,0.39147055312087936,1.0,0.40625,109.21559065605295,0.9383511406778989,0.4861254767036514,4.1740469316036375,4.074835275567275,194.7288948360545,nan,0
sigreg_pusht_lambd0p09_seed403_180833,pusht,5,dev,1,0,0,0,1,90.0,90.66666666666667,nan,,0.19634163624147358,0.4333056799811831,1.0,0.453125,123.09114073771953,0.9452616780154789,0.49638235656925844,4.214107613274515,3.6777021859398484,190.2912702955426,nan,0
sigreg_pusht_lambd0p09_seed403_180833,pusht,6,dev,1,0,0,0,1,96.0,94.0,nan,,0.26680640530787414,0.5022238217559983,1.0,0.53125,143.27955828256842,0.9349258182212247,0.5035244804338513,4.190117417045644,3.09008933143389,191.60713990459513,nan,0
sigreg_pusht_lambd0p09_seed403_180833,pusht,7,dev,1,0,0,0,1,91.0,95.33333333333333,nan,,0.32356148172144056,0.5309726879531332,1.0,0.609375,151.58045948214618,0.9370069649197933,0.5072561225716785,4.142531210412623,2.860616806000752,191.57219361201632,nan,0
sigreg_pusht_lambd0p09_seed46_180832,pusht,1,heldout,0,0,0,0,1,74.0,nan,nan,,0.05962350806876807,0.3234906180371876,0.7864018931068332,0.234375,64.48495523476032,0.7497327406437434,0.4311659950780351,4.234081285558735,5.074024109963138,185.78163858096357,nan,0
sigreg_pusht_lambd0p09_seed46_180832,pusht,2,heldout,0,1,0,0,1,84.0,83.33333333333333,nan,,0.098613410563487,0.3506254597812871,1.0,0.28125,83.89591378331608,0.8260622812856795,0.44497863602027976,4.443630971877084,4.887071505674978,189.53039462969397,nan,0
sigreg_pusht_lambd0p09_seed46_180832,pusht,3,heldout,0,0,0,0,1,90.0,nan,nan,,0.18420482620104622,0.4210396027452485,1.0,0.4375,105.70801756530612,0.9008225289362707,0.4609826017447794,4.481480003054695,4.038068609234185,193.04757354181504,nan,0
sigreg_pusht_lambd0p09_seed46_180832,pusht,4,heldout,0,1,0,0,1,90.0,88.66666666666667,nan,,0.2170553445581312,0.4630514017240132,1.0,0.46875,120.44851027111667,0.9357069980873479,0.4768719691095922,4.41888388113767,3.5784269486361953,193.10460196718546,nan,0
sigreg_pusht_lambd0p09_seed46_180832,pusht,5,heldout,0,0,0,0,1,90.0,nan,nan,,0.19874202905275773,0.45426749497773194,1.0,0.4375,124.1262668984682,0.9357301876682516,0.4856121133523013,4.323647655401008,3.578188178523123,190.89455211073388,nan,0
sigreg_pusht_lambd0p09_seed46_180832,pusht,6,heldout,0,1,0,0,1,92.0,89.33333333333333,nan,,0.30628453019628615,0.5158476298042715,1.0,0.59375,143.73665951062299,0.9398253832695836,0.49653863996628106,4.249823578394043,3.0371517245362694,190.86358951088027,nan,0
sigreg_pusht_lambd0p09_seed46_180832,pusht,7,heldout,0,0,0,0,1,93.5,nan,nan,,0.35841815511231817,0.5594819982241064,1.0,0.640625,154.630266514749,0.9325702132873799,0.5002705373232472,4.304534456223697,2.79037315798849,192.33870679168916,nan,0
sigreg_pusht_lambd0p09_seed46_180832,pusht,8,heldout,0,1,0,0,1,94.0,95.33333333333333,nan,,0.36201314168097043,0.5388102573856304,1.0,0.671875,151.88143663157473,0.930746223578077,0.5035751425381942,4.258897800827942,2.8897817330395585,191.28525841650787,nan,0
sigreg_pusht_lambd0p09_seed46_180832,pusht,9,heldout,0,1,0,0,1,96.0,94.66666666666667,nan,,0.34090136893626566,0.5454421902980251,1.0,0.625,152.95423658137156,0.9311418415555992,0.5044822637669968,4.2760098371308315,2.8589140878984565,191.72123773453765,nan,0
sigreg_pusht_lambd0p09_seed46_180832,pusht,10,heldout,0,1,0,0,1,96.0,96.0,nan,,0.4575613351044322,0.5856785089336732,1.0,0.78125,162.6967642861853,0.9311538180310809,0.5051968958595862,4.275518855169246,2.6188006692941688,191.5387354580783,nan,0
sigreg_pusht_lambd0p09_seed729_180834,pusht,1,dev,1,0,0,0,1,60.0,nan,nan,,0.07483750890095457,0.31835996743376155,0.752230346087346,0.3125,61.68288837916237,0.774399768484988,0.4269289312059556,4.399284235558124,5.362022674636506,192.08189729398742,nan,0
sigreg_pusht_lambd0p09_seed729_180834,pusht,2,dev,1,0,0,0,1,82.0,nan,nan,,0.08378625931113728,0.3574880397275191,1.0,0.234375,83.29562847273675,0.856045950628582,0.4503098011598477,4.557683228780093,4.909291262516199,197.55642067366387,nan,0
sigreg_pusht_lambd0p09_seed729_180834,pusht,3,dev,1,0,0,0,1,90.0,nan,nan,,0.162678663231881,0.4526710629061036,1.0,0.359375,116.72733144665445,0.9183267940980849,0.46646152732484464,4.358852611901002,3.621708458879574,190.5099737180077,nan,0
sigreg_pusht_lambd0p09_seed729_180834,pusht,4,dev,1,0,0,0,1,74.0,86.0,nan,,0.1776915055107644,0.43739447510342006,1.0,0.40625,117.7448981732962,0.9320950021356436,0.48133672198276484,4.24376681519476,3.6648915732844607,193.25274826465807,nan,0
sigreg_pusht_lambd0p09_seed729_180834,pusht,5,dev,1,0,0,0,1,92.0,nan,nan,,0.2787983022334318,0.46955503534051674,1.0,0.59375,130.71936133453772,0.9354823518234342,0.4956385830069198,4.18098497931995,3.332381319085771,190.42360128628928,nan,0
sigreg_pusht_lambd0p09_seed729_180834,pusht,6,dev,1,0,0,0,1,91.5,90.66666666666667,nan,,0.2633993748457092,0.48164457114643966,1.0,0.546875,134.59337260697936,0.9338811326324752,0.5046033899568487,4.2448790925095965,3.2861076430243377,190.68070176171324,nan,0
sigreg_pusht_lambd0p09_seed729_180834,pusht,7,dev,1,0,0,0,1,94.0,nan,nan,,0.3346555887457736,0.5099513733268931,1.0,0.65625,146.6435808090231,0.929051891989106,0.5081970892694514,4.122850697540215,2.9865710187801358,191.35525295608548,nan,0
sigreg_pusht_lambd0p09_seed729_180834,pusht,8,dev,1,0,0,0,1,94.0,96.0,nan,,0.39953420518786675,0.5558736767831189,1.0,0.71875,158.21477581673378,0.9207645641527472,0.5110098252036609,4.1488579279193605,2.7108075804763123,191.2451516894145,nan,0
sigreg_pusht_lambd0p09_seed729_180834,pusht,9,dev,1,0,0,0,1,94.0,95.33333333333333,nan,,0.38414165178141446,0.5587514935002392,1.0,0.6875,159.38639118578038,0.9224961295328842,0.5122015279535663,4.130020396134247,2.6815297371852354,191.2871021004649,nan,0
sigreg_pusht_lambd0p09_seed729_180834,pusht,10,dev,1,0,0,0,1,92.0,94.66666666666667,nan,,0.4138555483737236,0.5757990238243111,1.0,0.71875,163.92033634287378,0.921792090588318,0.5121835673437445,4.125501634421811,2.581167299300273,190.9499217022371,nan,0
visreg_pusht_lambd4p5_bs256_lr1e-4_seed403_184423,pusht,1,dev,1,0,0,0,1,66.0,nan,nan,,0.042719043035234085,0.3045196664475752,0.6412953756107426,0.21875,52.586220800080895,0.7243091646812294,0.40081888433333146,4.47696738913357,5.71875113449431,181.6026033803098,nan,0
visreg_pusht_lambd4p5_bs256_lr1e-4_seed403_184423,pusht,2,dev,1,0,0,0,1,82.0,nan,nan,,0.11460140588009529,0.34938487480813213,0.9542081871686763,0.34375,78.24507134783146,0.774056496287335,0.42712266061943227,4.648453086388558,5.131787263941112,185.6972522952121,nan,0
visreg_pusht_lambd4p5_bs256_lr1e-4_seed403_184423,pusht,3,dev,1,0,0,0,1,88.0,nan,nan,,0.1689542871386402,0.4701336685596944,1.0,0.359375,113.23093827601632,0.8236786467252766,0.4308609085811888,4.701974733952134,3.7423585871992335,183.3439312442657,nan,0
visreg_pusht_lambd4p5_bs256_lr1e-4_seed403_184423,pusht,4,dev,1,0,0,0,1,88.0,nan,nan,,0.28276333762061845,0.47623298967683103,1.0,0.59375,123.6977332614418,0.8607841004559705,0.44112075084350594,4.564976749935161,3.5800962174881095,183.4018479480367,nan,0
visreg_pusht_lambd4p5_bs256_lr1e-4_seed403_184423,pusht,5,dev,1,0,0,0,1,86.0,nan,nan,,0.21521385244802133,0.4749547088508057,1.0,0.453125,123.30944299838946,0.8826759966167183,0.44511563951218264,4.745337428828646,3.733032124439202,183.72248335500984,nan,0
visreg_pusht_lambd4p5_bs256_lr1e-4_seed403_184423,pusht,6,dev,1,0,0,0,1,92.0,nan,nan,,0.32600604925714227,0.5639023554718137,1.0,0.578125,147.60439645132718,0.8882812356896705,0.45111852481727144,4.711244853083633,3.0246828130198473,183.09564491799972,nan,0
visreg_pusht_lambd4p5_bs256_lr1e-4_seed403_184423,pusht,7,dev,1,0,0,0,1,92.0,nan,nan,,0.4222022058264004,0.6004653593975472,1.0,0.703125,157.62325387352973,0.897412908156097,0.4514333876272571,4.712377086691227,2.7968201907746324,182.3118009182964,nan,0
visreg_pusht_lambd4p5_bs256_lr1e-4_seed403_184423,pusht,8,dev,1,0,0,0,1,96.0,nan,nan,,0.40711074622314103,0.6354899453239274,1.0,0.640625,166.12407104652664,0.8973311574352406,0.4540822332320841,4.76250444009364,2.625981178004445,183.56071071498496,nan,0
visreg_pusht_lambd4p5_bs256_lr1e-4_seed403_184423,pusht,9,dev,1,0,0,0,1,92.5,nan,nan,,0.4709944501755537,0.6698587735830097,1.0,0.703125,173.4954184619162,0.8959964777244068,0.45437474741848377,4.783382863229807,2.4559653891643554,182.9264493362489,nan,0
