run,env,task,d,epoch,eval_seed,planner,num_eval,success_rate,group,train_seed,source
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pushobj_small_tee,50,10,5976,cem,50,44.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pushobj_small_tee,75,10,1025,cem,50,34.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pushobj_small_tee,75,10,3014,cem,50,32.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pushobj_small_tee,75,10,5976,cem,50,44.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pushobj_square,25,10,1025,cem,50,68.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pushobj_square,25,10,3014,cem,50,70.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pushobj_square,25,10,5976,cem,50,72.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pushobj_square,50,10,1025,cem,50,54.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pushobj_square,50,10,3014,cem,50,54.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pushobj_square,50,10,5976,cem,50,60.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pushobj_square,75,10,1025,cem,50,46.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pushobj_square,75,10,3014,cem,50,38.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pushobj_square,75,10,5976,cem,50,38.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pusht,25,10,0,cem,50,96.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pusht,25,10,1025,cem,50,92.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pusht,25,10,123,cem,50,100.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pusht,25,10,2024,cem,50,98.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pusht,25,10,2027,cem,50,94.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pusht,25,10,3014,cem,50,94.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pusht,25,10,42,cem,50,98.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pusht,25,10,5501,cem,50,92.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pusht,25,10,5976,cem,50,88.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pusht,25,10,60601,cem,50,94.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pusht,25,10,65537,cem,50,88.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pusht,25,10,8191,cem,50,88.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pusht,25,10,90210,cem,50,94.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pusht,50,10,1025,cem,50,44.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pusht,50,10,3014,cem,50,50.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pusht,50,10,5976,cem,50,54.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pusht,75,10,1025,cem,50,26.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pusht,75,10,3014,cem,50,12.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,pusht,75,10,5976,cem,50,16.0,vis-bs128,46,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,1,42,cem,50,68.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,2,42,cem,50,84.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,3,42,cem,50,86.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,4,42,cem,50,92.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,4,5501,cem,50,82.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,4,60601,cem,50,80.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,4,90210,cem,50,90.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,5,42,cem,50,92.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,6,42,cem,50,90.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,6,5501,cem,50,90.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,6,60601,cem,50,98.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,6,90210,cem,50,92.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,7,42,cem,50,92.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,8,42,cem,50,90.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,8,5501,cem,50,88.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,8,60601,cem,50,94.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,8,90210,cem,50,98.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,9,42,cem,50,96.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,9,5501,cem,50,88.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,9,60601,cem,50,96.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,9,90210,cem,50,98.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_I,25,10,1025,cem,50,66.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_I,25,10,3014,cem,50,72.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_I,25,10,5976,cem,50,80.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_I,50,10,1025,cem,50,70.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_I,50,10,3014,cem,50,62.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_I,50,10,5976,cem,50,52.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_I,75,10,1025,cem,50,34.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_I,75,10,3014,cem,50,40.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_I,75,10,5976,cem,50,34.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_L,25,10,1025,cem,50,86.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_L,25,10,3014,cem,50,84.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_L,25,10,5976,cem,50,86.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_L,50,10,1025,cem,50,80.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_L,50,10,3014,cem,50,70.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_L,50,10,5976,cem,50,78.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_L,75,10,1025,cem,50,64.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_L,75,10,3014,cem,50,54.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_L,75,10,5976,cem,50,62.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_T,25,10,1025,cem,50,98.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_T,25,10,3014,cem,50,98.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_T,25,10,5976,cem,50,94.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_T,50,10,1025,cem,50,48.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_T,50,10,3014,cem,50,56.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_T,50,10,5976,cem,50,52.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_T,75,10,1025,cem,50,22.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_T,75,10,3014,cem,50,16.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_T,75,10,5976,cem,50,26.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_Z,25,10,1025,cem,50,78.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_Z,25,10,3014,cem,50,90.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_Z,25,10,5976,cem,50,78.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_Z,50,10,1025,cem,50,70.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_Z,50,10,3014,cem,50,60.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_Z,50,10,5976,cem,50,70.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_Z,75,10,1025,cem,50,62.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_Z,75,10,3014,cem,50,50.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_Z,75,10,5976,cem,50,42.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_plus,25,10,1025,cem,50,74.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_plus,25,10,3014,cem,50,84.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_plus,25,10,5976,cem,50,86.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_plus,50,10,1025,cem,50,44.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_plus,50,10,3014,cem,50,50.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_plus,50,10,5976,cem,50,54.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_plus,75,10,1025,cem,50,30.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_plus,75,10,3014,cem,50,28.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_plus,75,10,5976,cem,50,34.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_small_tee,25,10,1025,cem,50,80.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_small_tee,25,10,3014,cem,50,82.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_small_tee,25,10,5976,cem,50,76.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_small_tee,50,10,1025,cem,50,58.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_small_tee,50,10,3014,cem,50,64.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_small_tee,50,10,5976,cem,50,50.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_small_tee,75,10,1025,cem,50,32.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_small_tee,75,10,3014,cem,50,38.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_small_tee,75,10,5976,cem,50,44.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_square,25,10,1025,cem,50,68.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_square,25,10,3014,cem,50,74.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_square,25,10,5976,cem,50,78.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_square,50,10,1025,cem,50,50.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_square,50,10,3014,cem,50,60.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_square,50,10,5976,cem,50,62.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_square,75,10,1025,cem,50,34.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_square,75,10,3014,cem,50,42.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pushobj_square,75,10,5976,cem,50,40.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,10,0,cem,50,96.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,10,1025,cem,50,98.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,10,123,cem,50,98.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,10,2024,cem,50,96.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,10,3014,cem,50,88.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,10,42,cem,50,96.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,10,5501,cem,50,86.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,10,5976,cem,50,88.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,10,60601,cem,50,96.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,25,10,90210,cem,50,98.0,,,pool:heldout
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,50,10,1025,cem,50,48.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,50,10,3014,cem,50,38.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,50,10,5976,cem,50,60.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,75,10,1025,cem,50,28.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,75,10,3014,cem,50,18.0,vis-bs128,729,ground_truth
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,pusht,75,10,5976,cem,50,16.0,vis-bs128,729,ground_truth
dinocls_tworoom_s0,tworoom,tworoom,25,0,1025,cem,50,74.0,,,pool:heldout-method
dinocls_tworoom_s0,tworoom,tworoom,25,0,2027,cem,50,56.00000000000001,,,pool:heldout-method
dinocls_tworoom_s0,tworoom,tworoom,25,0,3014,cem,50,60.0,,,pool:heldout-method
dinocls_tworoom_s0,tworoom,tworoom,25,0,42,cem,50,60.0,,,pool:heldout-method
dinocls_tworoom_s0,tworoom,tworoom,25,0,5501,cem,50,52.0,,,pool:heldout-method
dinocls_tworoom_s0,tworoom,tworoom,25,0,60601,cem,50,68.0,,,pool:heldout-method
dinocls_tworoom_s0,tworoom,tworoom,25,0,65537,cem,50,62.0,,,pool:heldout-method
dinocls_tworoom_s0,tworoom,tworoom,25,0,8191,cem,50,64.0,,,pool:heldout-method
dinocls_tworoom_s0,tworoom,tworoom,25,0,90210,cem,50,62.0,,,pool:heldout-method
ext_intact_full_tworoom_s0,tworoom,tworoom,25,0,1025,cem,50,54.0,,,pool:heldout-method
ext_intact_full_tworoom_s0,tworoom,tworoom,25,0,2027,cem,50,42.0,,,pool:heldout-method
ext_intact_full_tworoom_s0,tworoom,tworoom,25,0,3014,cem,50,48.0,,,pool:heldout-method
ext_intact_full_tworoom_s0,tworoom,tworoom,25,0,42,cem,50,56.00000000000001,,,pool:heldout-method
ext_intact_full_tworoom_s0,tworoom,tworoom,25,0,5501,cem,50,56.00000000000001,,,pool:heldout-method
ext_intact_full_tworoom_s0,tworoom,tworoom,25,0,60601,cem,50,60.0,,,pool:heldout-method
ext_intact_full_tworoom_s0,tworoom,tworoom,25,0,65537,cem,50,60.0,,,pool:heldout-method
ext_intact_full_tworoom_s0,tworoom,tworoom,25,0,8191,cem,50,56.00000000000001,,,pool:heldout-method
ext_intact_full_tworoom_s0,tworoom,tworoom,25,0,90210,cem,50,46.0,,,pool:heldout-method
ext_intact_full_tworoom_s3072,tworoom,tworoom,25,0,1025,cem,50,50.0,,,pool:heldout-method
ext_intact_full_tworoom_s3072,tworoom,tworoom,25,0,2027,cem,50,48.0,,,pool:heldout-method
ext_intact_full_tworoom_s3072,tworoom,tworoom,25,0,3014,cem,50,42.0,,,pool:heldout-method
ext_intact_full_tworoom_s3072,tworoom,tworoom,25,0,42,cem,50,44.0,,,pool:heldout-method
ext_intact_full_tworoom_s3072,tworoom,tworoom,25,0,5501,cem,50,52.0,,,pool:heldout-method
ext_intact_full_tworoom_s3072,tworoom,tworoom,25,0,60601,cem,50,48.0,,,pool:heldout-method
ext_intact_full_tworoom_s3072,tworoom,tworoom,25,0,65537,cem,50,52.0,,,pool:heldout-method
ext_intact_full_tworoom_s3072,tworoom,tworoom,25,0,8191,cem,50,46.0,,,pool:heldout-method
ext_intact_full_tworoom_s3072,tworoom,tworoom,25,0,90210,cem,50,48.0,,,pool:heldout-method
ext_intact_full_tworoom_s42,tworoom,tworoom,25,0,1025,cem,50,50.0,,,pool:heldout-method
ext_intact_full_tworoom_s42,tworoom,tworoom,25,0,2027,cem,50,44.0,,,pool:heldout-method
ext_intact_full_tworoom_s42,tworoom,tworoom,25,0,3014,cem,50,46.0,,,pool:heldout-method
ext_intact_full_tworoom_s42,tworoom,tworoom,25,0,42,cem,50,52.0,,,pool:heldout-method
ext_intact_full_tworoom_s42,tworoom,tworoom,25,0,5501,cem,50,52.0,,,pool:heldout-method
ext_intact_full_tworoom_s42,tworoom,tworoom,25,0,60601,cem,50,64.0,,,pool:heldout-method
ext_intact_full_tworoom_s42,tworoom,tworoom,25,0,65537,cem,50,64.0,,,pool:heldout-method
ext_intact_full_tworoom_s42,tworoom,tworoom,25,0,8191,cem,50,57.99999999999999,,,pool:heldout-method
ext_intact_full_tworoom_s42,tworoom,tworoom,25,0,90210,cem,50,56.00000000000001,,,pool:heldout-method
ext_qantara_tworoom_s11,tworoom,tworoom,25,0,1025,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s11,tworoom,tworoom,25,0,2027,cem,50,98.0,,,pool:heldout-method
ext_qantara_tworoom_s11,tworoom,tworoom,25,0,3014,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s11,tworoom,tworoom,25,0,42,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s11,tworoom,tworoom,25,0,5501,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s11,tworoom,tworoom,25,0,60601,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s11,tworoom,tworoom,25,0,65537,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s11,tworoom,tworoom,25,0,8191,cem,50,98.0,,,pool:heldout-method
ext_qantara_tworoom_s11,tworoom,tworoom,25,0,90210,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s22,tworoom,tworoom,25,0,1025,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s22,tworoom,tworoom,25,0,2027,cem,50,98.0,,,pool:heldout-method
ext_qantara_tworoom_s22,tworoom,tworoom,25,0,3014,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s22,tworoom,tworoom,25,0,42,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s22,tworoom,tworoom,25,0,5501,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s22,tworoom,tworoom,25,0,60601,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s22,tworoom,tworoom,25,0,65537,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s22,tworoom,tworoom,25,0,8191,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s22,tworoom,tworoom,25,0,90210,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s33,tworoom,tworoom,25,0,1025,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s33,tworoom,tworoom,25,0,2027,cem,50,98.0,,,pool:heldout-method
ext_qantara_tworoom_s33,tworoom,tworoom,25,0,3014,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s33,tworoom,tworoom,25,0,42,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s33,tworoom,tworoom,25,0,5501,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s33,tworoom,tworoom,25,0,60601,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s33,tworoom,tworoom,25,0,65537,cem,50,100.0,,,pool:heldout-method
ext_qantara_tworoom_s33,tworoom,tworoom,25,0,8191,cem,50,98.0,,,pool:heldout-method
ext_qantara_tworoom_s33,tworoom,tworoom,25,0,90210,cem,50,100.0,,,pool:heldout-method
ext_rcaux_tworoom,tworoom,tworoom,25,0,1025,cem,50,92.0,,,pool:heldout-method
ext_rcaux_tworoom,tworoom,tworoom,25,0,2027,cem,50,94.0,,,pool:heldout-method
ext_rcaux_tworoom,tworoom,tworoom,25,0,3014,cem,50,94.0,,,pool:heldout-method
ext_rcaux_tworoom,tworoom,tworoom,25,0,42,cem,50,94.0,,,pool:heldout-method
ext_rcaux_tworoom,tworoom,tworoom,25,0,5501,cem,50,92.0,,,pool:heldout-method
ext_rcaux_tworoom,tworoom,tworoom,25,0,60601,cem,50,94.0,,,pool:heldout-method
ext_rcaux_tworoom,tworoom,tworoom,25,0,65537,cem,50,94.0,,,pool:heldout-method
ext_rcaux_tworoom,tworoom,tworoom,25,0,8191,cem,50,92.0,,,pool:heldout-method
ext_rcaux_tworoom,tworoom,tworoom,25,0,90210,cem,50,96.0,,,pool:heldout-method
sigreg_clsrecon_tworoom_lambd0p09_115448,tworoom,pusht,25,1,42,cem,50,98.0,clsrecon,base,ground_truth
sigreg_clsrecon_tworoom_lambd0p09_115448,tworoom,pusht,25,2,42,cem,50,98.0,clsrecon,base,ground_truth
sigreg_clsrecon_tworoom_lambd0p09_115448,tworoom,pusht,25,3,42,cem,50,96.0,clsrecon,base,ground_truth
sigreg_clsrecon_tworoom_lambd0p09_115448,tworoom,pusht,25,4,42,cem,50,92.0,clsrecon,base,ground_truth
sigreg_clsrecon_tworoom_lambd0p09_115448,tworoom,pusht,25,5,42,cem,50,94.0,clsrecon,base,ground_truth
sigreg_clsrecon_tworoom_lambd0p09_115448,tworoom,pusht,25,6,42,cem,50,92.0,clsrecon,base,ground_truth
sigreg_clsrecon_tworoom_lambd0p09_115448,tworoom,pusht,25,7,42,cem,50,90.0,clsrecon,base,ground_truth
sigreg_clsrecon_tworoom_lambd0p09_115448,tworoom,pusht,25,8,42,cem,50,92.0,clsrecon,base,ground_truth
sigreg_clsrecon_tworoom_lambd0p09_115448,tworoom,pusht,25,9,42,cem,50,92.0,clsrecon,base,ground_truth
sigreg_clsrecon_tworoom_lambd0p09_115448,tworoom,pusht,25,10,42,cem,50,92.0,clsrecon,base,ground_truth
sigreg_clsrecon_w0p3_noregmask_tworoom_lambd0p09_116621,tworoom,pusht,25,1,42,cem,50,98.0,clsrecon,base,ground_truth
sigreg_clsrecon_w0p3_noregmask_tworoom_lambd0p09_116621,tworoom,pusht,25,2,42,cem,50,98.0,clsrecon,base,ground_truth
sigreg_clsrecon_w0p3_noregmask_tworoom_lambd0p09_116621,tworoom,pusht,25,3,42,cem,50,98.0,clsrecon,base,ground_truth
sigreg_clsrecon_w0p3_noregmask_tworoom_lambd0p09_116621,tworoom,pusht,25,4,42,cem,50,96.0,clsrecon,base,ground_truth
sigreg_clsrecon_w0p3_noregmask_tworoom_lambd0p09_116621,tworoom,pusht,25,5,42,cem,50,94.0,clsrecon,base,ground_truth
